msisdn,activation_date,cell_id,Date_of_birth,Value_band,tenure,service_class,total_spent,voice_spent,data_spent,sms_spent,other_spent,int_out_duration,int_out_count,out_billed_sms_count,out_unbilled_sms_count,total_sms_count,onnet_sms_count,offnet_sms_count,int_sms_count,gpprs_traffic_up_down,fnf_in_use,call_me_back,out_mms_count,out_mms_usage,peak_out_count,out_call_duration_billed,gpprs_traffic_up_down_billed,off_peak_out_count,onnet_count,offnet_count,out_call_duration,onnet_call_duration,offnet_call_duration,midnight_out_duration,midnight_out_count,int_inc_count,onnet_inc_count,onnet_inc_dur,offnet_inc_count,offnet_inc_dur,inc_sms_count,peak_inc_count,peak_inc_dur,off_peak_inc_count,off_peak_inc_dur,inc_call_duration,midnight_inc_duration,midnight_inc_count,total_recharge_count,total_recharge_amount,recharge_card_count,recharge_card_amount,recharge_evd_count,recharge_evd_amount,recharge_momo_count,recharge_momo_amount,subscription_amt,Total_Revenue,momo_fees,vas_spent,data_bundled_purchase,tenure_years,age,Revenue_per_Minute,Recharge_Frequency,Cluster,Segment_Label
382C05AD8CF60463,17-Nov-2021,62001-462-37064,1993-04-24,LMV,41,4,19.759200000000003,19.759200000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,360.6333333333333,0.0,0.0,276.0,82.0,393.6166666666667,333.18333333333334,60.43333333333333,0.0,0.0,0.0,258.0,534.0,0.0,0.0,0.0,242.0,489.0,11.0,39.0,534.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,6.0,22.0,5.379999999999999,30.1392,5.0,0.0,19.0,3.3835616438356166,31.96986301369863,0.05463876855009679,3.142857142857143,4,Call Heavy User
41011FF538CC9C05,28-Mar-2020,62001-11014-154251376,2000-01-28,LMV,61,3,1.113703,0.6637029999999999,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,84.0,0.0,0.0,33821.0,0,0.0,0.0,0.0,0.0,320.01666666666665,0.0,0.0,140.0,7.0,320.01666666666665,315.8833333333333,4.133333333333334,0.0,0.0,0.0,356.0,1026.0,0.0,0.0,0.0,284.0,555.0,11.0,25.0,1026.0,7.0,1.0,6.0,37.5,0.0,0.0,0.0,0.0,6.0,37.5,33.45,35.063703,0.5,0.45,27.0,5.024657534246575,25.202739726027396,0.0020675032448990186,5.357142857142857,2,Peak-Time Receiver
3CD88BE105D5BCEA,01-Jul-2006,62001-60520-17043,1988-05-27,LMV,228,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,24.0,10.0,0.0,1228.0,0,0.0,0.0,0.0,0.0,144.43333333333334,0.0,0.0,132.0,1.0,144.43333333333334,143.71666666666667,0.7166666666666667,0.0,0.0,0.0,384.0,333.0,0.0,0.0,0.0,360.0,282.0,11.0,9.0,333.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,14.0,10.0,22.28,8.280000000000003,4.0,19.0,18.775342465753425,36.88219178082192,0.0,7.0,4,Call Heavy User
FE90B9F9CADC6A63,20-Dec-2014,62001-342-29685,1986-07-01,LMV,125,3,5.800779000000001,3.080779,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,27.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,204.9333333333333,0.0,0.0,148.0,3.0,216.21666666666667,209.83333333333331,6.366666666666666,0.0,0.0,0.0,209.0,315.0,0.0,0.0,0.0,192.0,289.0,8.0,2.0,315.0,2.0,5.0,4.0,18.0,0.0,0.0,1.0,7.0,3.0,11.0,5.4,38.140779,26.94,2.72,19.0,10.2986301369863,38.78904109589041,0.014960079313693754,3.6,4,Call Heavy User
7120FE9BC1B2A293,25-Dec-2007,62001-40344-14415,1986-11-12,LMV,210,4,6.4488,6.4488,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,703.9166666666666,0.0,0.0,307.0,17.0,724.0666666666667,698.5666666666667,25.5,0.0,0.0,0.0,266.0,645.0,0.0,0.0,0.0,230.0,491.0,6.0,17.0,645.0,0.0,5.0,2.0,15.0,0.0,0.0,1.0,10.0,1.0,5.0,14.4,28.8888,8.04,0.0,19.0,17.29041095890411,38.42191780821918,0.009148315403712024,5.0,4,Call Heavy User
11407A556F7040EC,09-Apr-2019,62001-38010-358673,2002-06-06,LMV,73,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,5073.0,0,0.0,0.0,0.0,0.0,62.9,0.0,0.0,54.0,1.0,62.9,62.516666666666666,0.3833333333333333,0.0,0.0,0.0,46.0,65.0,0.0,0.0,0.0,36.0,51.0,4.0,1.0,65.0,0.0,1.0,4.0,28.0,0.0,0.0,0.0,0.0,4.0,28.0,28.22,30.36,2.14,0.0,15.72,5.994520547945205,22.846575342465755,0.0,5.6,4,Call Heavy User
9158D8967A73CA12,12-Aug-2022,62001-60119-1125,1996-08-06,LMV,32,1,1.033901,0.353901,0.0,0.0,0.0,0.0,0.0,0.0,290.0,290.0,286.0,4.0,0.0,0.0,8,0.0,0.0,0.0,0.0,885.1833333333333,0.0,0.0,263.0,1.0,885.1833333333333,885.1166666666667,0.0666666666666666,0.0,0.0,0.0,251.0,1745.0,0.0,0.0,0.0,176.0,1018.0,0.0,0.0,1745.0,13.0,4.0,7.0,24.4,0.0,0.0,0.0,0.0,7.0,24.4,23.5,48.273901,23.74,0.6799999999999999,19.0,2.649315068493151,28.682191780821917,0.0003993541592221324,3.05,2,Peak-Time Receiver
B3DA7DE3FC0CF3E4,14-Feb-2015,62001-20779-8695,2000-10-16,LMV,123,4,33.812000000000026,30.127199999999995,0.0,3.684799999999997,0.0,0.0,0.0,157.0,101.0,258.0,258.0,0.0,0.0,1608.0,0,0.0,0.0,0.0,0.0,332.1166666666667,0.0,0.0,130.0,2.0,332.1166666666667,331.68333333333334,0.4333333333333333,0.0,0.0,0.0,173.0,574.0,0.0,0.0,0.0,135.0,248.0,0.0,0.0,574.0,0.0,0.0,8.0,47.2,0.0,0.0,1.0,1.8,7.0,45.4,8.0,43.312000000000026,1.5,0.0,3.0,10.145205479452056,24.484931506849314,0.09044038625106317,5.2444444444444445,4,Call Heavy User
987A8C31F3FA5554,24-Jul-2022,62001-50835-16661,1985-02-15,LMV,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,652.0,652.0,0.0,0.0,11658.0,0,0.0,0.0,0.0,0.0,238.85,0.0,0.0,108.0,26.0,238.85,216.05,22.8,0.0,0.0,0.0,104.0,84.0,0.0,0.0,0.0,80.0,43.0,1.0,2.0,84.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,5.0,23.0,40.5,41.0,0.5,0.0,8.0,2.7013698630136984,40.16164383561644,0.0,3.8333333333333335,4,Call Heavy User
671A810F1F80E91C,28-Jul-2021,62001-30493-48665,1994-08-07,LMV,45,1,18.244867999999997,18.244867999999997,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,24.0,4.0,4.0,0.0,0,0.0,0.0,0.0,0.0,744.9,0.0,0.0,148.0,14.0,744.9,732.8833333333333,11.8,0.0,0.0,0.0,186.0,498.0,0.0,0.0,0.0,163.0,355.0,6.0,12.0,498.0,2.0,2.0,6.0,26.0,0.0,0.0,1.0,3.0,5.0,23.0,10.0,34.544867999999994,6.3,0.0,19.0,3.6904109589041094,30.682191780821917,0.02446020646199222,3.7142857142857144,4,Call Heavy User
28AE5B6AA80474D2,11-Jun-2020,62001-15000-848898,2003-11-11,LMV,58,3,4.996301,4.996301,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1600.0,0,0.0,0.0,0.0,0.0,127.05,0.0,0.0,117.0,3.0,127.05,126.08333333333331,0.9666666666666668,0.0,0.0,0.0,79.0,120.0,0.0,0.0,0.0,75.0,95.0,3.0,25.0,120.0,0.0,0.0,4.0,27.13,0.0,0.0,1.0,5.0,3.0,22.13,22.13,46.326301,19.2,0.0,4.0,4.8191780821917805,21.413698630136988,0.0390183600156189,5.426,4,Call Heavy User
DAB41D427991E8B1,11-Feb-2020,62001-51102-239631,2000-09-15,LMV,63,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,370.0,354.0,16.0,0.0,20026.0,0,0.0,0.0,0.0,0.0,103.65,0.0,0.0,95.0,6.0,103.65,100.28333333333332,3.3666666666666667,0.0,0.0,0.0,104.0,84.0,0.0,0.0,0.0,92.0,55.0,2.0,12.0,84.0,0.0,2.0,7.0,28.8,0.0,0.0,0.0,0.0,7.0,28.8,21.1,24.14,3.04,0.0,12.8,5.1506849315068495,24.56986301369863,0.0,3.6,4,Call Heavy User
113DF81EEEDE99AA,19-Jan-2019,62001-30493-17986,1998-11-19,LMV,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,41,0.0,0.0,0.0,0.0,836.4333333333333,0.0,0.0,130.0,12.0,926.4333333333332,881.4666666666667,44.96666666666667,0.0,0.0,0.0,126.0,724.0,0.0,0.0,0.0,107.0,408.0,7.0,57.0,724.0,0.0,0.0,18.0,36.0,0.0,0.0,5.0,10.0,13.0,26.0,35.20000000000002,40.05000000000002,4.85,0.0,19.0,6.213698630136986,26.394520547945206,0.0,1.894736842105263,4,Call Heavy User
2E0A7A49D7F643B4,23-Jan-2013,62001-2129-12166,1987-06-07,LMV,148,1,26.24656399999997,20.306563999999987,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,257.46666666666664,0.0,0.0,99.0,2.0,257.55,255.33333333333331,2.216666666666667,0.0,0.0,0.0,193.0,274.0,0.0,0.0,0.0,180.0,255.0,8.0,14.0,274.0,0.0,0.0,6.0,32.0,0.0,0.0,0.0,0.0,6.0,32.0,16.6,45.726563999999975,2.88,5.940000000000002,19.0,12.205479452054794,37.85479452054795,0.0785655042558679,4.571428571428571,4,Call Heavy User
67692E371DEC5F97,15-Dec-2009,62001-50835-16657,1983-02-03,LMV,186,4,15.838334,3.0983339999999995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7925.0,0,0.0,0.0,0.0,0.0,952.7,0.0,0.0,609.0,4.0,1322.9,1320.35,2.55,0.0,0.0,0.0,500.0,877.0,0.0,0.0,0.0,462.0,811.0,12.0,8.0,877.0,0.0,1.0,7.0,29.0,0.0,0.0,0.0,0.0,7.0,29.0,25.0,41.338334,0.5,12.74,25.0,15.315068493150685,42.1972602739726,0.003248751179616231,3.625,2,Peak-Time Receiver
8C2C2AFB111AEC58,31-Aug-2015,62001-742-16351,1989-12-18,LMV,117,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4256.0,0,0.0,0.0,0.0,0.0,433.4333333333333,0.0,0.0,181.0,4.0,433.4333333333333,428.2166666666666,5.216666666666667,0.0,0.0,0.0,147.0,244.0,0.0,0.0,0.0,138.0,232.0,2.0,6.0,244.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,7.0,34.0,34.50000000000001,45.00000000000001,10.5,0.0,1.0,9.602739726027398,35.320547945205476,0.0,4.25,4,Call Heavy User
3DE447D0A782F7D7,20-Jan-2013,62001-10414-154139208,1996-12-07,LMV,148,3,0.699608,0.0996079999999999,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,0.0,0.0,32512.0,0,0.0,0.0,0.0,0.0,607.0833333333334,0.0,0.0,156.0,3.0,607.5,603.55,3.95,0.0,0.0,0.0,244.0,1045.0,0.0,0.0,0.0,172.0,580.0,3.0,22.0,1045.0,84.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,11.1,28.069608,16.27,0.6000000000000001,10.0,12.213698630136987,28.345205479452055,0.0001638064958201999,2.5,2,Peak-Time Receiver
5BC58E751C5B6A55,24-Feb-2008,62001-453-7976,1985-06-12,LMV,208,1,2.775742,2.775742,0.0,0.0,0.0,0.0,0.0,0.0,146.0,146.0,146.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,355.8833333333333,0.0,0.0,150.0,2.0,356.5,354.7,1.8,0.0,0.0,0.0,95.0,364.0,0.0,0.0,0.0,75.0,266.0,4.0,13.0,364.0,0.0,0.0,27.0,29.0,0.0,0.0,0.0,0.0,27.0,29.0,26.4,40.775742,11.6,0.0,19.0,17.123287671232877,39.84109589041096,0.0077777294167094765,1.0357142857142858,4,Call Heavy User
E5776C8BF96F12C5,06-Nov-2006,62001-31429-17485,1965-04-10,LMV,224,1,13.181764999999992,11.981764999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0,0.0,0.0,0.0,0.0,607.3833333333333,0.0,0.0,263.0,4.0,607.3833333333333,603.4333333333333,3.95,0.0,0.0,0.0,208.0,233.0,0.0,0.0,0.0,164.0,187.0,41.0,41.0,233.0,4.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,3.0,27.0,17.7,39.541765,8.66,1.2,19.0,18.424657534246574,60.02739726027397,0.019694433334246496,6.75,4,Call Heavy User
C73AD430E3FF2ACA,15-May-2018,62001-850-27059,1968-03-27,LMV,84,4,18.34464,18.188400000000005,0.15624,0.0,0.0,0.0,0.0,1.0,13.0,14.0,14.0,0.0,0.0,2358.0,0,0.0,0.0,0.0,0.0,223.7,17.0,0.0,230.0,3.0,284.55,284.1333333333333,0.3,0.0,0.0,0.0,95.0,129.0,0.0,0.0,0.0,89.0,117.0,0.0,0.0,129.0,0.0,0.0,9.0,55.6,0.0,0.0,0.0,0.0,9.0,55.6,29.770000000000007,48.804640000000006,0.6900000000000002,0.0,19.0,6.895890410958904,57.06301369863014,0.08094526034712954,5.5600000000000005,4,Call Heavy User
7ECA7B0F23BC7D0A,28-Aug-2018,62001-20100-453892,2000-07-21,LMV,80,3,2.541617,0.491617,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,132.0,8.0,0.0,37819.0,0,0.0,0.0,0.0,0.0,97.53333333333332,0.0,0.0,119.0,33.0,98.06666666666666,85.3,12.766666666666667,0.0,0.0,0.0,51.0,24.0,0.0,0.0,0.0,45.0,22.0,0.0,0.0,24.0,0.0,3.0,5.0,5.5,0.0,0.0,0.0,0.0,5.0,5.5,40.62000000000001,45.57161700000002,2.41,2.05,24.610000000000007,6.608219178082192,24.723287671232878,0.004989347090663059,0.9166666666666666,4,Call Heavy User
494D7DF7DE50771F,05-Mar-2019,62001-60503-15365,1954-11-20,LMV,74,1,24.890962999999974,24.890962999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,731.1833333333333,0.0,0.0,239.0,31.0,732.25,697.7333333333333,34.516666666666666,0.0,0.0,0.0,148.0,439.0,0.0,0.0,0.0,132.0,411.0,4.0,6.0,439.0,8.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,25.0,10.0,36.89096299999998,2.0,0.0,19.0,6.090410958904109,70.42191780821918,0.03399553345018321,5.0,4,Call Heavy User
425584CE5C4FD922,30-Mar-2015,62001-11015-153739314,1944-06-06,LMV,122,4,5.637600000000001,5.637600000000001,0.0,0.0,0.0,0.0,0.0,0.0,480.0,480.0,470.0,10.0,0.0,2205.0,0,0.0,0.0,0.0,0.0,190.91666666666663,0.0,0.0,185.0,12.0,190.96666666666667,181.46666666666667,9.5,0.0,0.0,0.0,196.0,88.0,0.0,0.0,0.0,196.0,88.0,0.0,0.0,88.0,0.0,0.0,7.0,30.0,0.0,0.0,0.0,0.0,7.0,30.0,26.94,35.9376,3.3600000000000003,0.0,6.0,10.024657534246575,80.88493150684931,0.02937524967433783,3.75,4,Call Heavy User
D2AF96A1AB94096C,15-Nov-2018,62001-45713-944640,1990-08-10,LMV,78,4,20.49666399999998,5.946664,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,188.0,2.0,0.0,3932.0,0,0.0,0.0,0.0,0.0,199.53333333333333,0.0,0.0,162.0,4.0,200.25,198.88333333333333,1.3666666666666667,0.0,0.0,0.0,246.0,433.0,0.0,0.0,0.0,231.0,352.0,3.0,1.0,433.0,0.0,2.0,14.0,42.0,0.0,0.0,0.0,0.0,14.0,42.0,27.0,49.59666399999998,2.1,14.549999999999995,27.0,6.391780821917808,34.676712328767124,0.029654242021276596,2.8,4,Call Heavy User
E8A9EA853B658072,12-Sep-2006,62001-60526-49809,1963-11-14,LMV,226,1,13.555300000000004,9.555300000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,27.0,0,0.0,0.0,0.0,0.0,188.05,0.0,0.0,63.0,17.0,188.05,161.91666666666666,26.133333333333333,0.0,0.0,0.0,123.0,352.0,0.0,0.0,0.0,119.0,348.0,4.0,4.0,352.0,0.0,0.0,2.0,20.0,0.0,0.0,1.0,10.0,1.0,10.0,6.0,47.5553,28.0,4.0,19.0,18.575342465753426,61.43287671232877,0.050543771489024086,6.666666666666667,4,Call Heavy User
0645713B375985AE,17-Oct-2022,62001-60542-20923,1983-08-26,LMV,30,4,24.000000000000004,18.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,2009.0,0,0.0,0.0,0.0,0.0,317.8666666666667,0.0,0.0,67.0,1.0,320.4833333333333,319.15,1.3333333333333333,0.0,0.0,0.0,67.0,60.0,0.0,0.0,0.0,56.0,59.0,2.0,0.0,60.0,0.0,2.0,6.0,41.0,0.0,0.0,0.0,0.0,6.0,41.0,20.9,48.28000000000001,3.38,6.0,6.0,2.4684931506849317,41.63835616438356,0.05644992682416893,5.857142857142857,4,Call Heavy User
DD69BD2E7BAAA494,28-Jul-2022,62001-462-47405,1982-02-19,LMV,33,1,16.388946999999995,16.388946999999995,0.0,0.0,0.0,0.55,3.0,0.0,116.0,116.0,100.0,16.0,0.0,91.0,0,0.0,0.0,0.0,0.0,237.51666666666668,0.0,0.0,253.0,4.0,240.55,238.08333333333331,1.9166666666666667,0.0,0.0,0.0,274.0,224.0,0.0,0.0,0.0,243.0,188.0,8.0,0.0,224.0,0.0,3.0,13.0,26.7,0.0,0.0,4.0,14.0,9.0,12.7,13.0,45.97894699999999,16.59,0.0,5.0,2.6904109589041094,43.153424657534245,0.0687119572356928,1.907142857142857,4,Call Heavy User
08F577EFFE914B83,17-Aug-2022,62001-20771-28882,2000-08-06,LMV,32,1,24.79586399999998,16.043463999999993,0.0,1.8424000000000007,0.0,0.0,0.0,52.0,25.0,77.0,76.0,1.0,0.0,15.0,0,0.0,0.0,0.0,0.0,416.4333333333333,0.0,0.0,162.0,3.0,422.7166666666666,421.4666666666666,1.25,0.0,0.0,0.0,159.0,410.0,0.0,0.0,0.0,129.0,247.0,11.0,55.0,410.0,11.0,1.0,33.0,37.0,0.0,0.0,0.0,0.0,33.0,37.0,18.7,46.87586399999999,3.38,6.91,19.0,2.6356164383561644,24.67945205479452,0.03843359578375787,1.088235294117647,4,Call Heavy User
FD22276991C8EDC1,04-Oct-2008,62001-60523-4204,1987-12-16,LMV,201,3,0.0,0.0,0.0,0.0,0.0,0.8166666666666667,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4852.0,0,0.0,0.0,0.0,0.0,50.35,0.0,0.0,51.0,3.0,54.18333333333333,47.41666666666666,2.4833333333333334,0.0,0.0,0.0,85.0,68.0,0.0,0.0,0.0,80.0,68.0,5.0,0.0,68.0,0.0,0.0,6.0,18.5,0.0,0.0,0.0,0.0,6.0,18.5,39.3,42.00000000000001,2.7,0.0,3.0,16.512328767123286,37.32876712328767,0.0,2.642857142857143,4,Call Heavy User
ED2010C26CF795CA,03-Jan-2020,62001-11114-153809550,1975-08-21,LMV,64,3,0.1171849999999999,0.0,0.1171849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11655.0,0,0.0,0.0,0.0,0.0,218.91666666666663,0.0,0.0,17.0,7.0,218.91666666666663,19.05,199.86666666666667,0.0,0.0,0.0,25.0,37.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,37.0,0.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,3.0,41.0,33.0,40.937185,7.82,0.0,30.0,5.257534246575342,49.657534246575345,0.0,10.25,4,Call Heavy User
0D30D23C0666F262,28-Dec-2003,62001-60508-3225,1972-06-16,LMV,259,3,9.523149000000002,9.523149000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3867.0,0,0.0,0.0,0.0,0.0,78.53333333333333,0.0,0.0,53.0,4.0,78.53333333333333,72.96666666666667,5.566666666666666,0.0,0.0,0.0,80.0,255.0,0.0,0.0,0.0,79.0,253.0,1.0,2.0,255.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,43.373149000000005,32.85,0.0,1.0,21.284931506849315,52.83835616438356,0.11973783319362953,5.0,4,Call Heavy User
982A50F39BA1E6E1,06-Oct-2017,62001-317-56751,1968-02-12,LMV,91,4,8.800799999999999,8.680799999999998,0.0,0.12,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,818.0,0,0.0,0.0,0.0,0.0,60.28333333333333,0.0,0.0,25.0,1.0,60.28333333333333,60.25,0.0333333333333333,0.0,0.0,0.0,19.0,45.0,0.0,0.0,0.0,19.0,45.0,0.0,0.0,45.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,22.3008,1.5,0.0,12.0,7.501369863013698,57.18356164383562,0.14165025836279574,3.75,4,Call Heavy User
5D7400ED112A5357,22-Aug-2016,62001-453-18706,1984-12-20,LMV,105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,249.9,0.0,0.0,97.0,16.0,250.91666666666663,210.2333333333333,40.68333333333333,0.0,0.0,0.0,198.0,217.0,0.0,0.0,0.0,180.0,197.0,15.0,9.0,217.0,0.0,0.0,5.0,25.0,0.0,0.0,2.0,9.0,3.0,16.0,24.75,25.83,1.08,0.0,19.0,8.624657534246575,40.31780821917808,0.0,4.166666666666667,4,Call Heavy User
779074802B4CD90A,21-Nov-2016,62001-41103-693263,1996-05-14,LMV,102,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,0.0,2551.0,0,0.0,0.0,0.0,0.0,652.9833333333333,0.0,0.0,322.0,9.0,653.0833333333334,646.0333333333333,7.05,0.0,0.0,0.0,305.0,519.0,0.0,0.0,0.0,286.0,494.0,11.0,4.0,519.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,4.0,43.0,47.0,49.52,2.52,0.0,37.0,8.375342465753425,28.912328767123288,0.0,8.6,4,Call Heavy User
5550B7B3023F6805,23-Oct-2020,62001-60501-40803,1967-06-24,LMV,54,4,19.1736,19.1736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3512.0,0,0.0,0.0,0.0,0.0,1482.85,0.0,0.0,197.0,79.0,1491.4333333333334,1095.65,395.78333333333336,0.0,0.0,0.0,227.0,883.0,0.0,0.0,0.0,186.0,770.0,16.0,61.0,883.0,0.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,4.0,19.0,11.0,32.3336,2.16,0.0,19.0,4.4520547945205475,57.821917808219176,0.0129215217171547,3.8,2,Peak-Time Receiver
4E3F5E2A28E4CFF6,29-Sep-2022,62001-16002-102803456,2004-02-20,LMV,30,4,10.670799999999996,6.160800000000001,0.0,3.310000000000001,0.0,0.0,0.0,21.0,24.0,45.0,2.0,43.0,0.0,2431.0,0,0.0,0.0,0.0,0.0,68.75,0.0,0.0,85.0,7.0,69.15,66.61666666666666,2.533333333333333,0.0,0.0,0.0,49.0,16.0,0.0,0.0,0.0,45.0,16.0,3.0,0.0,16.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,3.0,19.0,11.39,31.4408,9.38,1.2,11.39,2.5178082191780824,21.136986301369863,0.08832688172043011,4.75,4,Call Heavy User
2BF24D988FCD8773,13-May-2006,62001-16206-368388,1975-08-23,LMV,230,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6607.0,14,0.0,0.0,0.0,0.0,1069.8166666666666,0.0,0.0,449.0,1.0,1069.8166666666666,1069.5166666666669,0.3,0.0,0.0,0.0,249.0,571.0,0.0,0.0,0.0,223.0,454.0,12.0,39.0,571.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,20.0,20.0,31.15,11.15,0.0,19.0,18.90958904109589,49.652054794520545,0.0,6.666666666666667,2,Peak-Time Receiver
7DA0BAD3025EBA65,10-Apr-2015,62001-419-47836,1989-03-13,LMV,121,4,8.336400000000001,8.336400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,123.56666666666666,0.0,0.0,113.0,6.0,123.65,120.36666666666666,2.3,0.0,0.0,0.0,267.0,113.0,0.0,0.0,0.0,235.0,93.0,27.0,14.0,113.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0,20.0,9.9,45.60640000000001,27.37,0.0,19.0,9.994520547945205,36.087671232876716,0.06692320042815093,6.666666666666667,4,Call Heavy User
39F1BA9C6C39C0CF,25-Apr-2008,62001-30740-59318,1987-04-16,LMV,206,3,20.360096,18.660096000000003,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,12.0,2.0,0.0,1304.0,0,0.0,0.0,0.0,0.0,323.4166666666667,0.0,0.0,285.0,21.0,326.6333333333333,308.43333333333334,18.2,0.0,0.0,0.0,168.0,136.0,0.0,0.0,0.0,144.0,124.0,10.0,3.0,136.0,1.0,2.0,12.0,24.0,0.0,0.0,0.0,0.0,12.0,24.0,9.5,36.080096000000005,6.22,1.7,9.5,16.956164383561642,37.9972602739726,0.05751891908553815,1.8461538461538463,4,Call Heavy User
368B8CD2B3D84324,09-Jun-2014,62001-370-65481,1987-07-01,LMV,132,1,18.887331999999983,9.437332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,259.46666666666664,0.0,0.0,140.0,1.0,273.6,272.6,1.0,0.0,0.0,0.0,225.0,243.0,0.0,0.0,0.0,201.0,214.0,12.0,12.0,243.0,0.0,0.0,5.0,23.0,0.0,0.0,1.0,5.0,4.0,18.0,9.54,29.927331999999986,1.5,9.449999999999998,19.0,10.830136986301369,37.78904109589041,0.03623239825953417,3.8333333333333335,4,Call Heavy User
54D2C011B9C75071,19-Sep-2005,62001-612-4324,1968-08-07,LMV,238,3,0.62,0.0,0.0,0.62,0.0,0.0,0.0,6.0,7.0,13.0,0.0,13.0,0.0,1293.0,0,0.0,0.0,0.0,0.0,350.1666666666667,0.0,0.0,340.0,10.0,350.1666666666667,338.6666666666667,11.5,0.0,0.0,0.0,71.0,40.0,0.0,0.0,0.0,63.0,37.0,4.0,3.0,40.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,3.0,30.0,29.3,49.72,19.8,0.0,10.0,19.556164383561644,56.6986301369863,0.0,7.5,4,Call Heavy User
